"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"29","ENSMUSG00000021692",472.863769561929,-0.346191705308647,0.0947404865946366,-3.65410520625556,0.000258080436160064,0.0400884944168633,"Dimt1","DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)"
"123","ENSMUSG00000057469",645.764643066622,-0.352956013436659,0.0896865743015629,-3.93543867836759,8.30448671364466e-05,0.0187044722413657,"E2f6","E2F transcription factor 6"
"52","ENSMUSG00000027797",3022.73443107682,-0.361419420916346,0.0900488032845747,-4.01359493667205,5.98009343216005e-05,0.0152481099324926,"Dclk1","doublecortin-like kinase 1"
"55","ENSMUSG00000027848",15522.4836335087,-0.36298482805347,0.0644424034965419,-5.63270158092332,1.77408289933701e-08,5.9937390754101e-05,"Olfml3","olfactomedin-like 3"
"69","ENSMUSG00000031596",3013.44074841391,-0.366061148652801,0.0992196799331544,-3.6894006199115,0.000224783013576321,0.0364549406109717,"Slc7a2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"107","ENSMUSG00000044303",6753.252014012,-0.381135451412783,0.0995172924935587,-3.8298414462738,0.00012822585083295,0.023690303516069,"Cdkn2a","cyclin dependent kinase inhibitor 2A"
"22","ENSMUSG00000020284",707.777454328596,-0.405538509417171,0.109980823288635,-3.68735655263164,0.000226595753390678,0.0364549406109717,"Cfap410","cilia and flagella associated protein 410"
"89","ENSMUSG00000038412",1264.48725896916,-0.408063783068087,0.123926695895604,-3.29278352915857,0.000992008199234801,0.0964790855671116,"Higd1a","HIG1 domain family, member 1A"
"25","ENSMUSG00000021069",2336.25824722939,-0.429672698858487,0.131050927571798,-3.27866965018683,0.00104297651897023,0.0992590470236883,"Pygl","liver glycogen phosphorylase"
"134","ENSMUSG00000074794",1012.72035035481,-0.454666844764054,0.127554292204303,-3.56449663046868,0.00036455513441569,0.0487781988761746,"Arrdc3","arrestin domain containing 3"
"140","ENSMUSG00000090084",1358.87273065803,-0.472929206118121,0.0882142123461516,-5.36114525698366,8.26959864112753e-08,0.000159650508623139,"Srpx","sushi-repeat-containing protein"
"37","ENSMUSG00000024177",450.503626465747,-0.48028658631567,0.10088983299088,-4.76050531631951,1.93108847215474e-06,0.00113464041794344,"Nme4","NME/NM23 nucleoside diphosphate kinase 4"
"120","ENSMUSG00000056498",1155.53996289566,-0.504444542983863,0.108097238063498,-4.66658123760335,3.06252594413941e-06,0.00153285094848519,"Tmem154","transmembrane protein 154"
"111","ENSMUSG00000045410",1170.88239766455,-0.519132890448842,0.108941385574397,-4.76524956711076,1.88620039106723e-06,0.00113464041794344,"Akr1e1","aldo-keto reductase family 1, member E1"
"124","ENSMUSG00000057880",1720.33017696227,-0.533815728595691,0.136720681691649,-3.90442559231546,9.44494447944905e-05,0.0202601555071864,"Abat","4-aminobutyrate aminotransferase"
"95","ENSMUSG00000039883",229.772374176882,-0.571829243007518,0.168728050244802,-3.3890585600786,0.000701330311639579,0.0776867035368629,"Lrrc17","leucine rich repeat containing 17"
"5","ENSMUSG00000001665",570.682214900959,-0.594161181411373,0.136461820646503,-4.35404700447691,1.33647030844343e-05,0.0043510245196573,"Gstt3","glutathione S-transferase, theta 3"
"4","ENSMUSG00000001663",256.499218206536,-0.595728640983329,0.163327756270911,-3.64744275305661,0.000264863298364337,0.0406745751601778,"Gstt1","glutathione S-transferase, theta 1"
"97","ENSMUSG00000040488",504.863998683316,-0.607562878792758,0.175157151579536,-3.46867297917249,0.000523035693226552,0.0640664058442219,"Ltbp4","latent transforming growth factor beta binding protein 4"
"92","ENSMUSG00000039114",2744.81450021166,-0.65289878792492,0.124802143338987,-5.23147095440117,1.68166461708914e-07,0.000252511284837141,"Nrn1","neuritin 1"
"133","ENSMUSG00000072640",238.6138889766,-0.66723271551854,0.183376802696827,-3.63858844578975,0.000274136481685248,0.0410430820783647,"Lyrm9","LYR motif containing 9"
"106","ENSMUSG00000044258",4409.37736715605,-0.723701954473326,0.201178907708603,-3.5973053175215,0.000321530986526055,0.0447955644527124,"Ctla2a","cytotoxic T lymphocyte-associated protein 2 alpha"
"3","ENSMUSG00000001655",345.211532191956,-0.781601866104994,0.136021326399601,-5.7461714776168,9.12867323560153e-09,4.11216300353063e-05,"Hoxc13","homeobox C13"
"114","ENSMUSG00000050106",162.296193035865,-0.781946269228661,0.187984170152454,-4.15963891318353,3.18751111933096e-05,0.00861520505332771,"Tmc8","transmembrane channel-like gene family 8"
"135","ENSMUSG00000075602",1894.98227933083,-0.794745476403917,0.233370011683644,-3.40551671858024,0.000660389698502114,0.0749958519794754,"Ly6a","lymphocyte antigen 6 complex, locus A"
"118","ENSMUSG00000055022",414.347992939615,-0.845090199850798,0.172088582137268,-4.91078599960052,9.07120443012708e-07,0.000721107392169043,"Cntn1","contactin 1"
"50","ENSMUSG00000026938",3963.75990488493,-0.851009874526396,0.166659329219106,-5.10628404970703,3.28555693794304e-07,0.000370008470494686,"Fcna","ficolin A"
"15","ENSMUSG00000014782",262.496546360777,-0.870653810081307,0.262032525164431,-3.32269366001397,0.000891527628136061,0.0912735179290207,"Plekhg4","pleckstrin homology domain containing, family G (with RhoGef domain) member 4"
"138","ENSMUSG00000079018",865.829572937974,-0.876953624321817,0.198454191001492,-4.4189221698786,9.91943588455679e-06,0.0038300359012543,"Ly6c1","lymphocyte antigen 6 complex, locus C1"
"47","ENSMUSG00000026676",312.177458978246,-0.906704473499521,0.272214535296773,-3.33084518249922,0.000865827419094839,0.090703811950757,"Ccdc3","coiled-coil domain containing 3"
"91","ENSMUSG00000038987",85.1701480867378,-0.912725593428633,0.276950074678293,-3.29563223439771,0.000982004758949704,0.0964790855671116,"Cfap157","cilia and flagella associated protein 157"
"70","ENSMUSG00000031654",446.318635689,-0.930214250252914,0.211834559224294,-4.39122989968784,1.12711287686789e-05,0.00423105650499795,"Cbln1","cerebellin 1 precursor protein"
"98","ENSMUSG00000040550",589.459052960455,-0.956349671514905,0.219402372791935,-4.35888481671907,1.30726890905932e-05,0.0043510245196573,"Otud6b","OTU domain containing 6B"
"18","ENSMUSG00000017607",39.6873532566568,-0.967406570779295,0.291146608014032,-3.32274718011713,0.000891356607235257,0.0912735179290207,"Tns4","tensin 4"
"9","ENSMUSG00000005465",37.3933659615184,-0.973512487649353,0.288078356136104,-3.37933227857428,0.000726621282887124,0.0791900001365854,"Il27ra","interleukin 27 receptor, alpha"
"10","ENSMUSG00000006014",1456.8085500641,-0.974883264529675,0.19982325224173,-4.87872784369628,1.06772273253253e-06,0.000759431842497086,"Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"68","ENSMUSG00000031380",645.510035969476,-0.985333932169973,0.253444390421098,-3.88777171407439,0.000101168708234609,0.0206464186854845,"Vegfd","vascular endothelial growth factor D"
"86","ENSMUSG00000038156",1533.76338973695,-1.00862627305703,0.290183717148214,-3.47581967372024,0.000509294609893104,0.0631431867715175,"Spon1","spondin 1, (f-spondin) extracellular matrix protein"
"113","ENSMUSG00000048498",223.311445310215,-1.00967807945761,0.288976227206848,-3.49398318753355,0.00047587098534003,0.0595455601470848,"Cd300e","CD300E molecule"
"67","ENSMUSG00000031283",3699.18522746212,-1.02509631653973,0.220650305456466,-4.64579604555311,3.38767571559651e-06,0.00163503748644897,"Chrdl1","chordin-like 1"
"54","ENSMUSG00000027832",1012.30951642979,-1.02834360860772,0.198466800710169,-5.18143893551978,2.20180673745639e-07,0.000297552162499857,"Ptx3","pentraxin related gene"
"115","ENSMUSG00000050328",152.830980534404,-1.07751165424061,0.246598347174913,-4.36950071476486,1.24530932545761e-05,0.00431515646775234,"Hoxc12","homeobox C12"
"128","ENSMUSG00000063531",895.142100134027,-1.08701741226066,0.199945325753929,-5.43657326402541,5.4315011654338e-08,0.000146802613499345,"Sema3e","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"
"88","ENSMUSG00000038370",100.712224484337,-1.10453303608428,0.252111649991591,-4.38112652121045,1.18067284403327e-05,0.00431232778763934,"Pcp4l1","Purkinje cell protein 4-like 1"
"36","ENSMUSG00000023886",1367.42035353034,-1.13855066631652,0.194161666143335,-5.86393127403437,4.52034638116374e-09,4.11216300353063e-05,"Smoc2","SPARC related modular calcium binding 2"
"30","ENSMUSG00000022223",132.950763873346,-1.14460735135027,0.234040415189675,-4.89063972315483,1.00508782829362e-06,0.000754597606197775,"Sdr39u1","short chain dehydrogenase/reductase family 39U, member 1"
"41","ENSMUSG00000025330",260.899942862995,-1.17448871460762,0.331748539492196,-3.54029807156166,0.000399675353819452,0.0519347378030391,"Padi4","peptidyl arginine deiminase, type IV"
"12","ENSMUSG00000006369",1139.76479497543,-1.17500520510666,0.303545674122709,-3.87093378452054,0.000108419241807101,0.0212344584605966,"Fbln1","fibulin 1"
"130","ENSMUSG00000067201",289.163498499768,-1.20143012390423,0.30301028137739,-3.96498138097133,7.34016762719807e-05,0.0173629297526382,"H2-M9","histocompatibility 2, M region locus 9"
"44","ENSMUSG00000026051",446.578468385469,-1.26018534419474,0.275520377183267,-4.57383717704665,4.78872037162733e-06,0.00208757313232812,"Ecrg4","ECRG4 augurin precursor"
"112","ENSMUSG00000047363",23.4117274151327,-1.31306213976732,0.395438376290282,-3.32052278811562,0.000898490236594811,0.0912947147168592,"Cstad","CSA-conditional, T cell activation-dependent protein"
"75","ENSMUSG00000034762",72.103957865212,-1.31903243210656,0.370916619018555,-3.55614271368245,0.000376339695579379,0.0498613200594091,"Glis1","GLIS family zinc finger 1"
"13","ENSMUSG00000007682",197.05478032195,-1.32944699050859,0.393229581017366,-3.38084176441923,0.000722641449832088,0.0791900001365854,"Dio2","deiodinase, iodothyronine, type II"
"2","ENSMUSG00000001504",93.2717636891511,-1.36174682946175,0.23638199913099,-5.7607890383698,8.37216279610393e-09,4.11216300353063e-05,"Irx2","Iroquois homeobox 2"
"136","ENSMUSG00000075707",1097.78329712608,-1.36449835763995,0.294273658627408,-4.63683485638652,3.5378484682861e-06,0.00164863738622132,"Dio3","deiodinase, iodothyronine type III"
"7","ENSMUSG00000003411",138.873412818502,-1.38731258031181,0.268792325478858,-5.16128047123476,2.45266392407569e-07,0.000301320911545081,"Rab3b","RAB3B, member RAS oncogene family"
"129","ENSMUSG00000066113",89.4512426674743,-1.42701976441607,0.360233334908239,-3.96137621405738,7.4519011813898e-05,0.0173629297526382,"Adamtsl1","ADAMTS-like 1"
"71","ENSMUSG00000031849",2668.72693347651,-1.46334256818035,0.271533636634931,-5.38917603842861,7.07814475665894e-08,0.000159423413735815,"Comp","cartilage oligomeric matrix protein"
"122","ENSMUSG00000057193",255.191573529027,-1.48599725812103,0.382072857538197,-3.88930338495053,0.000100532378000837,0.0206464186854845,"Slc44a2","solute carrier family 44, member 2"
"56","ENSMUSG00000028031",153.426087858445,-1.53494452008786,0.451849852845524,-3.39702339266364,0.000681231431385782,0.0767180130312288,"Dkk2","dickkopf WNT signaling pathway inhibitor 2"
"16","ENSMUSG00000015053",157.064456702743,-1.59238443724314,0.314917381282059,-5.05651492070839,4.26987477695491e-07,0.000443869905659759,"Gata2","GATA binding protein 2"
"64","ENSMUSG00000029838",119.344511848559,-1.86076773074909,0.396093657851924,-4.69779733621667,2.62982180585347e-06,0.00142157647537215,"Ptn","pleiotrophin"
"139","ENSMUSG00000079092",1656.5153324097,-2.0169748203523,0.614132614455815,-3.28426592705802,0.00102248394077778,0.0986989141119353,"Prl2c2","prolactin family 2, subfamily c, member 2"
"137","ENSMUSG00000078881",141.464230168602,-2.05982389979332,0.530547217913684,-3.88245160891305,0.000103408599464941,0.0206464186854845,"Gm14434","predicted gene 14434"
"82","ENSMUSG00000037334",176.066372907764,-2.10025751918689,0.500924472651301,-4.19276284919883,2.75577488679612e-05,0.00760031465717609,"H2-M1","histocompatibility 2, M region locus 1"
"6","ENSMUSG00000001773",166.451822763317,-2.11355566783699,0.580327793948887,-3.64200317454232,0.000270524736278401,0.0410430820783647,"Folh1","folate hydrolase 1"
"24","ENSMUSG00000020950",37.0599405137844,-2.44772855182812,0.589261801572234,-4.15388974017531,3.2687072600022e-05,0.00866143331601368,"Foxg1","forkhead box G1"
"83","ENSMUSG00000037625",78.9831953342677,-2.54005996133679,0.6402437079491,-3.96733295431109,7.26814208725169e-05,0.0173629297526382,"Cldn11","claudin 11"
"31","ENSMUSG00000022371",256.107884097396,-2.57125673724305,0.743660398703091,-3.4575684569559,0.000545073738403161,0.06576898661411,"Col14a1","collagen, type XIV, alpha 1"
"101","ENSMUSG00000041216",29.265311264909,-4.80472698468192,0.956934724919976,-5.02095582860547,5.14149831858817e-07,0.000496301487695718,"Clvs1","clavesin 1"
